date,shift,line_id,brand,model_name,planned_qty,actual_qty,defect_qty,downtime_minutes,changeover_minutes,operator_count,machine_id,oee_score
2025-09-10,3,L6,Decathlon,Kiprun Carbon Plate,147,123,12,20,14,8,STITCH_07,0.7601
2025-09-10,1,L7,Decathlon,Kalenji Trail Sole Unit,157,138,4,4,14,6,STITCH_08,0.8552
2025-09-10,2,L7,Decathlon,Kiprun Carbon Plate,170,137,7,15,32,6,STITCH_08,0.7649
2025-09-10,3,L7,Decathlon,Kalenji Trail Sole Unit,120,100,6,11,0,9,SHIMA_09,0.7893
2025-09-10,1,L8,Crocs,LiteRide Insole Unit,170,144,8,3,0,5,SOLE_03,0.8006
2025-09-10,2,L8,Nike,Vaporfly Engineered Mesh,174,165,15,23,0,5,SOLE_03,0.8655
2025-09-10,3,L8,Nike,ZoomX Carbon Plate Insert,92,43,3,198,49,8,SOLE_03,0.4414
2025-09-11,1,L1,Nike,Pegasus 3D Knit Collar,256,245,7,20,0,5,SHIMA_01,0.931
2025-09-11,2,L1,Nike,Dunk Low Textile Upper,242,193,15,19,0,6,SHIMA_01,0.7378
2025-09-11,3,L1,Nike,Vaporfly Engineered Mesh,177,153,11,3,0,7,SHIMA_02,0.8045
2025-09-11,1,L2,Nike,Dunk Low Textile Upper,189,169,14,0,50,7,SHIMA_04,0.8216
2025-09-11,2,L2,Nike,Dunk Low Textile Upper,199,186,9,3,0,5,SHIMA_05,0.8901
2025-09-11,3,L2,Nike,Dunk Low Textile Upper,113,84,4,11,66,4,SHIMA_05,0.7131
2025-09-11,1,L3,Nike,Pegasus 3D Knit Collar,186,170,7,25,0,10,STITCH_01,0.8809
2025-09-11,2,L3,Nike,ZoomX Carbon Plate Insert,183,124,11,20,63,10,STITCH_02,0.6192
2025-09-11,3,L3,Nike,Air Max Flyknit Upper,107,93,4,3,13,12,STITCH_01,0.8376
2025-09-11,1,L4,Crocs,Bayaband Slide Upper,176,127,9,8,61,10,STITCH_03,0.6731
2025-09-11,2,L4,Crocs,Classic Clog Strap Assembly,194,181,9,14,0,8,STITCH_03,0.8885
2025-09-11,3,L4,Crocs,Bayaband Slide Upper,126,102,8,9,0,11,STITCH_04,0.7511
2025-09-11,1,L5,Decathlon,Kiprun Carbon Plate,202,197,8,10,0,8,STITCH_06,0.9394
2025-09-11,2,L5,Crocs,Bayaband Slide Upper,194,111,4,186,0,10,STITCH_05,0.5517
2025-09-11,3,L5,Crocs,Classic Clog Strap Assembly,109,88,7,20,0,9,STITCH_06,0.7493
2025-09-11,1,L6,Decathlon,Kalenji Trail Sole Unit,147,107,2,28,84,7,STITCH_07,0.7154
2025-09-11,2,L6,Nike,Pegasus 3D Knit Collar,150,117,3,27,0,9,SHIMA_07,0.7615
2025-09-11,3,L6,Decathlon,Kiprun Carbon Plate,103,52,2,198,0,6,SHIMA_07,0.4894
2025-09-11,1,L7,Crocs,LiteRide Insole Unit,159,150,4,4,0,7,SHIMA_09,0.9216
2025-09-11,2,L7,Decathlon,Kiprun Carbon Plate,168,159,9,17,0,7,SHIMA_09,0.8962
2025-09-11,3,L7,Decathlon,Kiprun Carbon Plate,97,81,5,1,72,8,STITCH_07,0.7891
2025-09-11,1,L8,Nike,ZoomX Carbon Plate Insert,163,135,5,12,37,6,SOLE_04,0.7982
2025-09-11,2,L8,Crocs,Bayaband Slide Upper,174,168,9,14,0,7,SOLE_04,0.9188
2025-09-11,3,L8,Crocs,LiteRide Insole Unit,116,97,8,22,0,7,SOLE_04,0.768
2025-09-12,1,L1,Nike,Air Max Flyknit Upper,251,201,15,15,0,6,SHIMA_01,0.7421
2025-09-12,2,L1,Nike,Air Max Flyknit Upper,231,194,16,23,0,7,SHIMA_02,0.7709
2025-09-12,3,L1,Nike,Dunk Low Textile Upper,141,104,11,10,53,5,SHIMA_02,0.6599
2025-09-12,1,L2,Decathlon,Kiprun Carbon Plate,192,180,4,23,0,7,SHIMA_06,0.9174
2025-09-12,2,L2,Nike,Air Max Flyknit Upper,197,171,5,15,32,6,SHIMA_05,0.8459
2025-09-12,3,L2,Nike,Dunk Low Textile Upper,154,127,8,28,0,5,SHIMA_06,0.7758
2025-09-12,1,L3,Nike,Dunk Low Textile Upper,164,146,11,27,0,11,SOLE_01,0.8269
2025-09-12,2,L3,Decathlon,Kiprun Carbon Plate,186,156,5,15,0,10,STITCH_01,0.816
2025-09-12,3,L3,Crocs,Bayaband Slide Upper,98,91,6,18,0,9,STITCH_02,0.8719
2025-09-12,1,L4,Crocs,LiteRide Insole Unit,218,177,10,11,79,11,SOLE_02,0.7666
2025-09-12,2,L4,Crocs,Classic Clog Strap Assembly,213,209,12,8,0,12,SOLE_02,0.9262
2025-09-12,3,L4,Crocs,Bayaband Slide Upper,158,112,10,18,82,12,SOLE_02,0.6505
2025-09-12,1,L5,Crocs,Classic Clog Strap Assembly,172,152,3,11,0,11,STITCH_06,0.8673
2025-09-12,2,L5,Decathlon,Kiprun Carbon Plate,170,134,3,66,0,9,STITCH_06,0.7721
2025-09-12,3,L5,Crocs,LiteRide Insole Unit,111,99,3,18,0,9,SOLE_02,0.8675
2025-09-12,1,L6,Decathlon,Kalenji Trail Sole Unit,187,153,8,3,55,10,SHIMA_07,0.7804
2025-09-12,2,L6,Decathlon,Kalenji Trail Sole Unit,180,132,4,20,63,6,SHIMA_08,0.7112
2025-09-12,3,L6,Decathlon,Quechua Hiking Upper,110,104,6,18,0,8,SHIMA_08,0.8957
2025-09-12,1,L7,Decathlon,Kalenji Trail Sole Unit,170,158,9,14,0,6,STITCH_08,0.8805
2025-09-12,2,L7,Nike,ZoomX Carbon Plate Insert,185,174,11,10,0,6,STITCH_08,0.8832
2025-09-12,3,L7,Decathlon,Quechua Hiking Upper,125,116,6,18,0,7,STITCH_07,0.8857
2025-09-12,1,L8,Nike,ZoomX Carbon Plate Insert,181,172,14,14,0,6,SOLE_04,0.8769
2025-09-12,2,L8,Nike,Pegasus 3D Knit Collar,189,136,11,27,83,7,SOLE_04,0.6644
2025-09-12,3,L8,Crocs,Classic Clog Strap Assembly,115,90,9,1,77,6,SOLE_03,0.7047
2025-09-15,1,L1,Nike,ZoomX Carbon Plate Insert,235,180,13,19,68,6,SHIMA_03,0.7128
2025-09-15,2,L1,Nike,Air Max Flyknit Upper,238,196,10,3,0,7,SHIMA_01,0.783
2025-09-15,3,L1,Nike,Air Max Flyknit Upper,131,113,11,8,0,6,SHIMA_01,0.7796
2025-09-15,1,L2,Nike,Air Max Flyknit Upper,216,208,23,16,0,6,SHIMA_06,0.8598
2025-09-15,2,L2,Nike,Dunk Low Textile Upper,215,198,9,8,29,6,SHIMA_06,0.881
2025-09-15,3,L2,Crocs,LiteRide Insole Unit,119,99,7,11,63,5,SHIMA_04,0.7738
2025-09-15,1,L3,Crocs,LiteRide Insole Unit,168,73,2,230,0,10,STITCH_02,0.4273
2025-09-15,2,L3,Nike,Vaporfly Engineered Mesh,179,118,3,99,0,8,STITCH_01,0.6432
2025-09-15,3,L3,Nike,Vaporfly Engineered Mesh,98,57,3,98,66,12,SOLE_01,0.5596
2025-09-15,1,L4,Crocs,Classic Clog Strap Assembly,221,158,7,7,66,12,SOLE_02,0.6858
2025-09-15,2,L4,Crocs,Bayaband Slide Upper,193,180,7,29,0,8,SOLE_02,0.8982
2025-09-15,3,L4,Crocs,Bayaband Slide Upper,141,133,6,26,0,12,STITCH_04,0.9032
2025-09-15,1,L5,Crocs,LiteRide Insole Unit,199,195,10,8,0,9,STITCH_06,0.9329
2025-09-15,2,L5,Crocs,LiteRide Insole Unit,180,106,4,156,22,11,SOLE_02,0.5697
2025-09-15,3,L5,Crocs,Bayaband Slide Upper,136,122,4,13,0,10,STITCH_05,0.8697
2025-09-15,1,L6,Decathlon,Kiprun Carbon Plate,189,178,7,27,0,10,SHIMA_07,0.9066
2025-09-15,2,L6,Decathlon,Quechua Hiking Upper,178,143,9,13,0,6,SHIMA_08,0.7537
2025-09-15,3,L6,Decathlon,Kiprun Carbon Plate,128,112,10,5,38,8,SHIMA_08,0.8003
2025-09-15,1,L7,Decathlon,Kiprun Carbon Plate,210,195,6,15,0,10,STITCH_08,0.9005
2025-09-15,2,L7,Decathlon,Kalenji Trail Sole Unit,179,121,3,91,0,9,SHIMA_09,0.6641
2025-09-15,3,L7,Decathlon,Kalenji Trail Sole Unit,138,118,10,12,0,8,SHIMA_09,0.7865
2025-09-15,1,L8,Nike,Air Max Flyknit Upper,199,176,19,19,0,6,SOLE_03,0.7903
2025-09-15,2,L8,Crocs,Classic Clog Strap Assembly,181,142,3,3,86,5,SOLE_03,0.7731
2025-09-15,3,L8,Decathlon,Kiprun Carbon Plate,137,103,3,19,53,7,SOLE_04,0.732
2025-09-16,1,L1,Nike,Air Max Flyknit Upper,261,205,15,61,41,4,SHIMA_01,0.7299
2025-09-16,2,L1,Nike,Air Max Flyknit Upper,275,225,19,23,0,5,SHIMA_01,0.7521
2025-09-16,1,L2,Nike,Dunk Low Textile Upper,216,103,4,211,0,5,SHIMA_06,0.4586
2025-09-16,2,L2,Nike,Dunk Low Textile Upper,210,196,18,24,0,6,SHIMA_06,0.8502
2025-09-16,1,L3,Nike,Pegasus 3D Knit Collar,214,174,17,15,60,12,SOLE_01,0.7351
2025-09-16,2,L3,Nike,ZoomX Carbon Plate Insert,198,160,5,19,0,8,SOLE_01,0.7849
2025-09-16,1,L4,Nike,ZoomX Carbon Plate Insert,251,202,18,9,0,11,STITCH_03,0.7365
2025-09-16,2,L4,Crocs,Classic Clog Strap Assembly,217,203,10,27,0,11,STITCH_04,0.8904
2025-09-16,1,L5,Crocs,LiteRide Insole Unit,210,164,10,9,19,10,SOLE_02,0.734
2025-09-16,2,L5,Decathlon,Kiprun Carbon Plate,196,141,7,1,64,9,STITCH_06,0.6873
2025-09-16,1,L6,Decathlon,Kalenji Trail Sole Unit,193,166,4,25,0,8,SHIMA_07,0.8441
2025-09-16,2,L6,Decathlon,Kalenji Trail Sole Unit,195,183,4,28,0,7,SHIMA_07,0.9191
2025-09-16,1,L7,Decathlon,Kalenji Trail Sole Unit,150,133,3,5,0,7,STITCH_07,0.8728
2025-09-16,2,L7,Decathlon,Quechua Hiking Upper,156,143,4,3,30,6,STITCH_08,0.8941
2025-09-16,1,L8,Crocs,LiteRide Insole Unit,204,176,5,13,52,8,SOLE_04,0.84
2025-09-16,2,L8,Nike,Vaporfly Engineered Mesh,200,183,8,12,0,7,SOLE_03,0.8785
2025-09-17,1,L1,Nike,ZoomX Carbon Plate Insert,216,168,5,5,59,6,SHIMA_03,0.7566
2025-09-17,2,L1,Nike,Dunk Low Textile Upper,206,191,13,26,0,6,SHIMA_02,0.8661
2025-09-17,3,L1,Nike,Pegasus 3D Knit Collar,129,71,5,162,0,6,SHIMA_01,0.5124
2025-09-17,1,L2,Nike,Air Max Flyknit Upper,234,190,5,24,42,4,SHIMA_05,0.7923
2025-09-17,2,L2,Nike,Dunk Low Textile Upper,219,173,14,21,0,7,SHIMA_04,0.7288
2025-09-17,3,L2,Nike,Dunk Low Textile Upper,153,111,15,0,86,5,SHIMA_04,0.6313
2025-09-17,1,L3,Crocs,Classic Clog Strap Assembly,180,145,8,19,0,9,SOLE_01,0.762
2025-09-17,2,L3,Nike,Vaporfly Engineered Mesh,179,144,8,28,45,9,STITCH_01,0.7617
2025-09-17,3,L3,Nike,Pegasus 3D Knit Collar,107,88,3,8,35,8,STITCH_02,0.8024
2025-09-17,1,L4,Crocs,Bayaband Slide Upper,186,177,5,0,0,11,STITCH_03,0.9291
2025-09-17,2,L4,Crocs,Classic Clog Strap Assembly,179,177,13,5,0,10,STITCH_04,0.9163
2025-09-17,3,L4,Crocs,LiteRide Insole Unit,103,90,4,9,0,9,STITCH_03,0.8387
2025-09-17,1,L5,Crocs,LiteRide Insole Unit,227,110,4,159,52,8,STITCH_06,0.4706
2025-09-17,2,L5,Decathlon,Quechua Hiking Upper,209,194,9,23,0,9,SOLE_02,0.8858
2025-09-17,3,L5,Crocs,Classic Clog Strap Assembly,170,143,7,9,45,9,STITCH_05,0.8006
2025-09-17,1,L6,Decathlon,Kiprun Carbon Plate,172,153,5,16,0,6,SHIMA_07,0.8622
2025-09-17,2,L6,Decathlon,Quechua Hiking Upper,161,147,7,19,0,7,SHIMA_08,0.8738
2025-09-17,3,L6,Crocs,LiteRide Insole Unit,100,84,2,5,22,9,SHIMA_08,0.8249
2025-09-17,1,L7,Decathlon,Kalenji Trail Sole Unit,188,164,11,16,0,10,STITCH_07,0.8181
2025-09-17,2,L7,Decathlon,Kalenji Trail Sole Unit,172,123,5,55,81,7,STITCH_08,0.6875
2025-09-17,3,L7,Decathlon,Quechua Hiking Upper,101,96,9,21,0,6,STITCH_08,0.8666
2025-09-17,1,L8,Nike,Vaporfly Engineered Mesh,213,202,13,16,0,7,SOLE_04,0.8898
2025-09-17,2,L8,Nike,Vaporfly Engineered Mesh,193,170,15,17,26,8,SOLE_03,0.8076
2025-09-17,3,L8,Crocs,Classic Clog Strap Assembly,117,109,3,20,0,7,SOLE_03,0.9132
2025-09-18,1,L1,Nike,Air Max Flyknit Upper,221,126,11,194,12,6,SHIMA_01,0.521
2025-09-18,2,L1,Nike,Vaporfly Engineered Mesh,205,193,6,27,0,5,SHIMA_01,0.9144
2025-09-18,1,L2,Nike,Vaporfly Engineered Mesh,260,211,6,21,0,5,SHIMA_04,0.7911
2025-09-18,2,L2,Crocs,Bayaband Slide Upper,252,200,10,11,72,4,SHIMA_04,0.7552
2025-09-18,1,L3,Nike,Vaporfly Engineered Mesh,171,140,12,13,0,8,SOLE_01,0.7486
2025-09-18,2,L3,Nike,Vaporfly Engineered Mesh,170,88,6,208,0,9,SOLE_01,0.4829
2025-09-18,1,L4,Decathlon,Kiprun Carbon Plate,246,231,16,13,0,12,STITCH_04,0.876
2025-09-18,2,L4,Crocs,LiteRide Insole Unit,247,200,11,23,16,11,STITCH_03,0.7655
2025-09-18,1,L5,Crocs,LiteRide Insole Unit,193,176,7,17,0,11,STITCH_05,0.877
2025-09-18,2,L5,Nike,ZoomX Carbon Plate Insert,184,158,8,17,0,9,STITCH_06,0.8157
2025-09-18,1,L6,Decathlon,Kalenji Trail Sole Unit,174,149,3,35,0,7,SHIMA_08,0.8442
2025-09-18,2,L6,Decathlon,Quechua Hiking Upper,173,152,5,9,0,10,STITCH_07,0.8499
2025-09-18,1,L7,Decathlon,Quechua Hiking Upper,158,130,8,22,49,6,SHIMA_09,0.7737
2025-09-18,2,L7,Decathlon,Quechua Hiking Upper,162,147,6,6,0,8,STITCH_08,0.8751
2025-09-18,1,L8,Nike,Vaporfly Engineered Mesh,199,150,13,81,0,7,SOLE_04,0.6927
2025-09-18,2,L8,Crocs,LiteRide Insole Unit,201,191,9,22,0,5,SOLE_04,0.9092
2025-09-19,1,L1,Nike,Dunk Low Textile Upper,253,220,17,24,0,6,SHIMA_01,0.8056
2025-09-19,2,L1,Nike,ZoomX Carbon Plate Insert,268,243,25,38,0,6,SHIMA_03,0.8168
2025-09-19,3,L1,Nike,Dunk Low Textile Upper,160,142,8,29,0,5,SHIMA_03,0.8378
2025-09-19,1,L2,Nike,Air Max Flyknit Upper,235,225,19,9,0,7,SHIMA_06,0.8799
2025-09-19,2,L2,Nike,Dunk Low Textile Upper,208,188,9,23,0,5,SHIMA_06,0.8615
2025-09-19,3,L2,Nike,Pegasus 3D Knit Collar,152,61,5,208,41,5,SHIMA_05,0.3706
2025-09-19,1,L3,Nike,Air Max Flyknit Upper,207,70,6,229,85,9,STITCH_01,0.312
2025-09-19,2,L3,Nike,Dunk Low Textile Upper,205,195,7,20,0,12,SOLE_01,0.9205
2025-09-19,3,L3,Nike,Pegasus 3D Knit Collar,163,113,8,23,86,9,SOLE_01,0.649
2025-09-19,1,L4,Crocs,LiteRide Insole Unit,202,188,14,26,0,9,SOLE_02,0.8647
2025-09-19,2,L4,Nike,Air Max Flyknit Upper,183,148,17,28,0,9,STITCH_04,0.7168
2025-09-19,3,L4,Crocs,Classic Clog Strap Assembly,136,131,5,6,0,9,STITCH_03,0.9282
2025-09-19,1,L5,Crocs,Bayaband Slide Upper,185,172,10,0,0,9,SOLE_02,0.8807
2025-09-19,2,L5,Nike,Pegasus 3D Knit Collar,186,112,9,183,0,10,STITCH_06,0.5572
2025-09-19,3,L5,Crocs,Bayaband Slide Upper,108,91,2,15,60,11,STITCH_05,0.8252
2025-09-19,1,L6,Nike,Air Max Flyknit Upper,187,180,17,17,0,8,STITCH_07,0.8735
2025-09-19,2,L6,Decathlon,Kiprun Carbon Plate,196,163,10,20,25,6,SHIMA_08,0.7842
2025-09-19,3,L6,Decathlon,Quechua Hiking Upper,117,81,6,28,75,6,SHIMA_08,0.645
2025-09-19,1,L7,Decathlon,Kalenji Trail Sole Unit,189,157,10,26,40,8,STITCH_07,0.7806
2025-09-19,2,L7,Crocs,Classic Clog Strap Assembly,208,109,6,184,0,8,STITCH_07,0.4968
2025-09-19,3,L7,Decathlon,Kiprun Carbon Plate,145,133,5,11,0,10,SHIMA_09,0.8892
2025-09-19,1,L8,Crocs,Classic Clog Strap Assembly,216,186,14,2,0,5,SOLE_03,0.8002
2025-09-19,2,L8,Crocs,LiteRide Insole Unit,211,178,10,6,0,5,SOLE_04,0.799
2025-09-19,3,L8,Nike,Pegasus 3D Knit Collar,154,76,7,104,88,8,SOLE_03,0.4495
2025-09-22,1,L1,Nike,ZoomX Carbon Plate Insert,222,186,17,2,0,6,SHIMA_02,0.7619
2025-09-22,2,L1,Nike,Vaporfly Engineered Mesh,237,194,17,0,0,7,SHIMA_01,0.7495
2025-09-22,3,L1,Nike,Dunk Low Textile Upper,161,126,7,7,15,4,SHIMA_02,0.7414
2025-09-22,1,L2,Nike,Dunk Low Textile Upper,212,177,4,22,0,4,SHIMA_04,0.8195
2025-09-22,2,L2,Nike,Air Max Flyknit Upper,232,200,19,9,53,5,SHIMA_06,0.7819
2025-09-22,3,L2,Decathlon,Quechua Hiking Upper,128,102,8,16,0,5,SHIMA_04,0.737
2025-09-22,1,L3,Nike,Vaporfly Engineered Mesh,189,119,12,149,26,11,STITCH_02,0.5707
2025-09-22,2,L3,Nike,Vaporfly Engineered Mesh,202,185,15,9,0,8,STITCH_02,0.8459
2025-09-22,3,L3,Nike,Pegasus 3D Knit Collar,135,115,10,21,0,10,STITCH_01,0.7816
2025-09-22,1,L4,Crocs,LiteRide Insole Unit,207,149,8,8,75,10,STITCH_03,0.6853
2025-09-22,2,L4,Decathlon,Quechua Hiking Upper,213,183,14,6,0,11,SOLE_02,0.7951
2025-09-22,3,L4,Crocs,LiteRide Insole Unit,152,143,13,17,0,8,STITCH_03,0.857
2025-09-22,1,L5,Crocs,Bayaband Slide Upper,176,122,6,143,0,11,STITCH_06,0.6591
2025-09-22,2,L5,Crocs,Bayaband Slide Upper,177,168,13,7,0,8,SOLE_02,0.8782
2025-09-22,3,L5,Crocs,Classic Clog Strap Assembly,106,89,5,20,0,11,STITCH_05,0.7994
2025-09-22,1,L6,Decathlon,Kiprun Carbon Plate,178,64,1,217,70,9,SHIMA_08,0.3541
2025-09-22,2,L6,Nike,Vaporfly Engineered Mesh,193,175,9,9,0,7,SHIMA_07,0.8613
2025-09-22,3,L6,Decathlon,Kiprun Carbon Plate,111,53,2,121,78,10,SHIMA_08,0.467
2025-09-22,1,L7,Decathlon,Kiprun Carbon Plate,179,102,3,206,0,7,STITCH_07,0.554
2025-09-22,2,L7,Decathlon,Kiprun Carbon Plate,155,146,8,16,0,7,STITCH_08,0.8941
2025-09-22,3,L7,Decathlon,Kalenji Trail Sole Unit,99,84,5,22,15,9,STITCH_08,0.8033
2025-09-22,1,L8,Decathlon,Kalenji Trail Sole Unit,198,177,5,29,0,7,SOLE_03,0.8729
2025-09-22,2,L8,Crocs,Bayaband Slide Upper,193,100,5,188,0,7,SOLE_03,0.4967
2025-09-22,3,L8,Crocs,Bayaband Slide Upper,126,104,7,17,0,5,SOLE_04,0.7718
2025-09-23,1,L1,Crocs,LiteRide Insole Unit,237,130,5,144,71,6,SHIMA_03,0.5308
2025-09-23,2,L1,Nike,Air Max Flyknit Upper,247,223,11,10,0,7,SHIMA_03,0.8599
2025-09-23,1,L2,Nike,Pegasus 3D Knit Collar,193,168,7,9,0,5,SHIMA_05,0.8369
2025-09-23,2,L2,Nike,ZoomX Carbon Plate Insert,218,191,17,2,0,5,SHIMA_06,0.8003
2025-09-23,1,L3,Nike,Dunk Low Textile Upper,198,182,5,19,0,10,STITCH_02,0.8943
2025-09-23,2,L3,Nike,Pegasus 3D Knit Collar,173,164,8,20,0,10,STITCH_02,0.9051
2025-09-23,1,L4,Crocs,Bayaband Slide Upper,221,221,9,0,0,11,STITCH_03,0.9593
2025-09-23,2,L4,Crocs,Bayaband Slide Upper,228,185,14,12,0,10,STITCH_03,0.7509
2025-09-23,1,L5,Crocs,LiteRide Insole Unit,229,179,7,24,0,9,STITCH_05,0.7547
2025-09-23,2,L5,Crocs,Bayaband Slide Upper,236,217,13,21,0,10,STITCH_06,0.8659
2025-09-23,1,L6,Decathlon,Quechua Hiking Upper,191,167,10,7,0,7,SHIMA_08,0.8231
2025-09-23,2,L6,Decathlon,Kalenji Trail Sole Unit,187,164,4,20,0,10,STITCH_07,0.8563
2025-09-23,1,L7,Decathlon,Kalenji Trail Sole Unit,165,137,2,23,45,10,STITCH_08,0.8193
2025-09-23,2,L7,Decathlon,Quechua Hiking Upper,147,100,3,110,0,9,SHIMA_09,0.6609
2025-09-23,1,L8,Decathlon,Kalenji Trail Sole Unit,176,154,11,4,0,6,SOLE_03,0.8142
2025-09-23,2,L8,Nike,Dunk Low Textile Upper,171,159,5,16,0,8,SOLE_04,0.9034
2025-09-24,1,L1,Nike,Vaporfly Engineered Mesh,215,210,15,1,0,4,SHIMA_01,0.9098
2025-09-24,2,L1,Nike,Air Max Flyknit Upper,205,174,8,1,0,5,SHIMA_03,0.8131
2025-09-24,3,L1,Nike,Pegasus 3D Knit Collar,151,128,11,6,0,4,SHIMA_01,0.7784
2025-09-24,1,L2,Nike,ZoomX Carbon Plate Insert,236,230,23,9,0,5,SHIMA_04,0.8784
2025-09-24,2,L2,Nike,Dunk Low Textile Upper,229,204,9,6,0,5,SHIMA_05,0.8535
2025-09-24,3,L2,Nike,Vaporfly Engineered Mesh,152,112,12,36,60,5,SHIMA_05,0.6631
2025-09-24,1,L3,Nike,Air Max Flyknit Upper,191,170,17,13,0,11,SOLE_01,0.8043
2025-09-24,2,L3,Nike,Pegasus 3D Knit Collar,213,182,5,3,0,10,SOLE_01,0.8317
2025-09-24,3,L3,Nike,ZoomX Carbon Plate Insert,128,107,12,2,0,9,SOLE_01,0.7456
2025-09-24,1,L4,Crocs,Classic Clog Strap Assembly,181,147,3,8,0,9,SOLE_02,0.8002
2025-09-24,2,L4,Crocs,Bayaband Slide Upper,181,172,10,22,0,9,STITCH_04,0.8987
2025-09-24,3,L4,Crocs,Bayaband Slide Upper,131,93,3,135,0,9,SOLE_02,0.6882
2025-09-24,1,L5,Decathlon,Quechua Hiking Upper,201,163,5,85,0,10,SOLE_02,0.7899
2025-09-24,2,L5,Crocs,Bayaband Slide Upper,174,164,7,26,0,10,STITCH_05,0.9055
2025-09-24,3,L5,Crocs,LiteRide Insole Unit,106,102,6,18,0,9,STITCH_05,0.9059
2025-09-24,1,L6,Decathlon,Quechua Hiking Upper,170,147,5,28,0,9,SHIMA_08,0.8391
2025-09-24,2,L6,Decathlon,Quechua Hiking Upper,167,112,4,29,77,8,STITCH_07,0.6515
2025-09-24,3,L6,Decathlon,Kalenji Trail Sole Unit,115,95,3,16,0,6,SHIMA_07,0.802
2025-09-24,1,L7,Decathlon,Quechua Hiking Upper,158,135,4,8,0,8,STITCH_07,0.8302
2025-09-24,2,L7,Decathlon,Kalenji Trail Sole Unit,146,114,8,26,62,9,SHIMA_09,0.7269
2025-09-24,3,L7,Decathlon,Kalenji Trail Sole Unit,104,68,2,134,0,7,STITCH_07,0.6393
2025-09-24,1,L8,Crocs,Classic Clog Strap Assembly,183,147,6,26,52,8,SOLE_03,0.7734
2025-09-24,2,L8,Crocs,Classic Clog Strap Assembly,178,131,9,12,43,5,SOLE_04,0.6875
2025-09-24,3,L8,Crocs,Classic Clog Strap Assembly,114,107,4,5,0,7,SOLE_04,0.9119
2025-09-25,1,L1,Nike,Dunk Low Textile Upper,227,199,10,4,0,4,SHIMA_02,0.8348
2025-09-25,2,L1,Nike,ZoomX Carbon Plate Insert,234,192,11,29,0,5,SHIMA_02,0.7745
2025-09-25,3,L1,Decathlon,Quechua Hiking Upper,144,123,6,23,42,4,SHIMA_01,0.8162
2025-09-25,1,L2,Nike,Dunk Low Textile Upper,214,189,16,12,18,6,SHIMA_04,0.8107
2025-09-25,2,L2,Nike,ZoomX Carbon Plate Insert,200,164,9,17,0,4,SHIMA_05,0.7773
2025-09-25,3,L2,Nike,Pegasus 3D Knit Collar,143,109,6,23,51,6,SHIMA_05,0.7203
2025-09-25,1,L3,Nike,Vaporfly Engineered Mesh,181,156,9,26,17,10,STITCH_01,0.8155
2025-09-25,2,L3,Nike,Vaporfly Engineered Mesh,198,167,6,1,74,11,SOLE_01,0.8134
2025-09-25,3,L3,Nike,Pegasus 3D Knit Collar,112,90,8,2,17,12,STITCH_02,0.7357
2025-09-25,1,L4,Crocs,LiteRide Insole Unit,230,179,9,23,0,10,STITCH_04,0.7432
2025-09-25,2,L4,Crocs,LiteRide Insole Unit,233,218,10,5,0,9,STITCH_04,0.8944
2025-09-25,3,L4,Crocs,Classic Clog Strap Assembly,124,102,9,2,0,9,SOLE_02,0.7512
2025-09-25,1,L5,Crocs,Bayaband Slide Upper,212,167,7,19,0,8,SOLE_02,0.7583
2025-09-25,2,L5,Crocs,Classic Clog Strap Assembly,199,185,4,4,0,8,SOLE_02,0.9106
2025-09-25,3,L5,Crocs,Classic Clog Strap Assembly,134,110,4,20,0,12,STITCH_06,0.7941
2025-09-25,1,L6,Decathlon,Quechua Hiking Upper,144,140,2,3,0,9,STITCH_07,0.9633
2025-09-25,2,L6,Nike,Pegasus 3D Knit Collar,159,128,9,20,0,10,SHIMA_08,0.7521
2025-09-25,3,L6,Nike,ZoomX Carbon Plate Insert,81,75,9,3,18,10,SHIMA_08,0.819
2025-09-25,1,L7,Decathlon,Kiprun Carbon Plate,168,129,4,70,0,7,STITCH_07,0.7458
2025-09-25,2,L7,Decathlon,Kalenji Trail Sole Unit,173,152,3,7,0,10,STITCH_07,0.865
2025-09-25,3,L7,Nike,ZoomX Carbon Plate Insert,101,87,8,8,0,10,STITCH_08,0.7854
2025-09-25,1,L8,Crocs,LiteRide Insole Unit,207,151,10,17,37,5,SOLE_03,0.6825
2025-09-25,2,L8,Crocs,LiteRide Insole Unit,194,156,10,9,0,5,SOLE_04,0.7565
2025-09-25,3,L8,Crocs,Bayaband Slide Upper,140,86,7,54,75,8,SOLE_03,0.5689
2025-09-26,1,L1,Nike,Dunk Low Textile Upper,238,205,22,17,0,5,SHIMA_01,0.7703
2025-09-26,2,L1,Nike,Dunk Low Textile Upper,226,198,8,11,48,4,SHIMA_03,0.8416
2025-09-26,1,L2,Nike,Vaporfly Engineered Mesh,215,190,14,15,0,7,SHIMA_05,0.8217
2025-09-26,2,L2,Crocs,LiteRide Insole Unit,222,178,10,27,0,6,SHIMA_06,0.7579
2025-09-26,1,L3,Nike,ZoomX Carbon Plate Insert,222,191,14,20,0,9,SOLE_01,0.7999
2025-09-26,2,L3,Nike,Dunk Low Textile Upper,221,187,13,19,53,12,STITCH_01,0.7909
2025-09-26,1,L4,Crocs,Classic Clog Strap Assembly,197,190,8,15,0,9,SOLE_02,0.928
